Kota;Kecamatan;Kelurahan;NamaJalan;NilaiNJOP2025;LuasTanah;JarakPusatKota;RumahSakit;Sekolah;Mall;Polisi;Ibadah;Toll;HargaEstimasi
Jakarta Selatan;Setia Budi;Guntur;Jl. Guntur Selatan;44662000.0;140.0;8.7;3.5;1.2;2.3;1.8;0.5;1.9;8093567991.988853
Jakarta Selatan;Setia Budi;Guntur;Jl. Guntur Utara;22690000.0;223.0;10.3;3.0;0.8;2.7;1.8;0.2;3.8;6407526689.926924
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara Utama;36924000.0;212.0;10.7;2.1;1.8;1.4;2.1;0.7;5.0;9833332434.540678
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara Raya;45260000.0;118.0;3.4;0.9;1.0;1.0;2.7;0.8;5.0;7067506818.155617
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara I;38116000.0;109.0;7.0;0.9;0.6;2.6;2.9;0.8;4.1;5336202604.356479
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara II;31007000.0;117.0;10.3;2.1;0.1;2.8;0.9;0.9;5.7;4654184031.243831
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara III;16868000.0;95.0;2.9;3.8;0.3;0.9;1.3;0.9;3.9;2158163861.433687
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara IV;13367000.0;96.0;6.4;2.2;1.2;3.4;1.2;0.7;4.1;1602431671.1229944
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara Barat;43913000.0;116.0;11.3;0.5;1.1;0.9;4.8;1.2;4.6;6689920153.18445
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara Timur;29928000.0;97.0;8.8;2.6;1.3;3.2;4.2;0.1;4.3;3605291644.103777
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara Selatan;35386000.0;246.0;4.3;2.5;1.5;3.8;2.1;1.4;1.6;11193188371.909763
Jakarta Selatan;Kebayoran Lama;Grogol Utara;Jl. Grogol Utara Utara;38085000.0;143.0;11.5;0.9;0.3;3.2;3.4;0.9;3.6;7018820335.853221
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan Utama;14047000.0;175.0;10.0;1.9;0.2;0.8;4.5;1.0;6.6;3226400146.12321
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan Raya;22145000.0;170.0;11.8;1.0;1.7;1.8;4.0;0.1;6.1;4760958039.324688
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan I;41475000.0;219.0;9.4;2.1;0.9;2.6;1.1;0.2;7.7;11363249812.97264
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan II;23211000.0;185.0;7.9;1.7;1.2;2.4;3.1;0.6;5.4;5343039674.822416
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan III;34936000.0;234.0;8.9;3.8;0.5;3.4;4.6;1.0;5.1;10033202048.617212
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan IV;20782000.0;184.0;9.6;1.1;0.8;3.3;1.1;1.0;5.7;4793964567.517342
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan Barat;44809000.0;86.0;9.7;2.4;0.7;1.0;4.1;1.0;6.9;4899137942.723886
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan Timur;21897000.0;226.0;3.2;3.3;1.5;1.1;0.8;0.6;3.8;6489119045.2823925
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan Selatan;25833000.0;100.0;3.0;1.4;1.4;3.6;4.9;1.5;4.0;3225558764.185704
Jakarta Selatan;Kebayoran Lama;Grogol Selatan;Jl. Grogol Selatan Utara;23738000.0;140.0;9.7;1.1;1.4;3.4;3.8;1.1;4.7;4094022193.2085366
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir Utama;37417000.0;209.0;10.5;3.6;0.2;1.7;0.6;0.2;2.2;10598942816.298595
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir Raya;45072000.0;250.0;8.1;3.7;1.3;1.1;1.2;1.2;4.5;14336711692.583292
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir I;49630000.0;138.0;6.6;3.4;0.3;0.9;1.1;0.6;6.7;9000093329.729479
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir II;25339000.0;229.0;2.3;2.8;0.4;3.6;2.9;0.2;1.2;7981818927.773503
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir III;23232000.0;220.0;4.5;3.6;1.2;2.4;2.7;0.5;1.5;6721458551.756872
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir IV;46767000.0;88.0;7.4;1.4;1.8;2.3;0.9;1.1;3.8;5202504837.126601
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir Barat;27590000.0;245.0;10.5;3.2;0.5;2.0;0.5;1.2;2.6;8828381969.696968
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir Timur;24683000.0;245.0;3.0;3.6;0.5;2.7;2.8;1.1;7.3;7552548014.849862
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir Selatan;40671000.0;163.0;2.4;2.1;0.1;2.9;1.1;0.3;2.9;8984855603.948471
Jakarta Selatan;Kebayoran Lama;Cipulir;Jl. Cipulir Utara;43089000.0;220.0;7.3;3.8;0.3;2.4;3.1;0.7;1.8;12503834421.084826
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara Utama;37042000.0;101.0;2.4;0.7;1.5;3.0;0.9;1.2;7.9;4763503167.170573
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara Raya;12039000.0;110.0;7.0;4.0;1.8;1.0;1.7;1.5;7.1;1649476766.666667
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara I;22768000.0;107.0;10.2;2.0;0.5;0.6;2.9;0.8;1.9;3359122466.524505
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara II;23541000.0;137.0;10.8;2.5;1.3;3.1;3.1;1.3;4.4;3933285754.1121716
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara III;16047000.0;168.0;8.2;2.1;0.1;0.7;4.6;1.2;3.5;3643050121.0605145
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara IV;19257000.0;199.0;4.6;1.9;1.9;2.2;3.0;0.6;2.9;4881681605.178902
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara Barat;27824000.0;208.0;5.8;2.6;0.3;3.9;4.4;0.9;5.6;7198289616.375116
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara Timur;17229000.0;107.0;5.8;3.7;0.8;3.0;4.2;1.4;5.0;2257410438.7858133
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara Selatan;15402000.0;76.0;11.8;3.3;1.1;1.7;4.2;0.7;6.3;1443930383.1270368
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Utara;Jl. Kebayoran Lama Utara Utara;24352000.0;213.0;5.4;3.7;1.6;2.7;2.1;1.4;1.1;6805987935.259007
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan Utama;49968000.0;214.0;9.3;3.2;1.2;2.5;1.7;1.1;3.9;13267123572.94073
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan Raya;39525000.0;232.0;4.4;1.2;1.0;2.9;1.2;1.4;2.4;11932291835.664333
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan I;41778000.0;127.0;3.9;3.6;0.8;2.9;4.0;0.1;6.2;6639361841.772575
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan II;10399000.0;150.0;4.9;3.8;0.6;3.4;1.3;0.4;4.0;1975783157.376785
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan III;17155000.0;167.0;5.3;3.8;0.6;2.6;4.2;1.3;2.3;3667111299.1652975
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan IV;38706000.0;185.0;9.9;2.7;0.1;2.8;2.0;0.8;5.4;9108211077.003586
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan Barat;42223000.0;145.0;10.0;2.9;1.8;2.6;3.8;0.8;1.4;7898456901.396521
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan Timur;32827000.0;232.0;7.2;1.9;1.4;2.0;1.4;1.2;6.0;9467453645.165945
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan Selatan;13025000.0;137.0;11.3;1.9;0.2;3.5;2.2;0.4;5.0;2270590484.254966
Jakarta Selatan;Kebayoran Lama;Kebayoran Lama Selatan;Jl. Kebayoran Lama Selatan Utara;47731000.0;117.0;10.9;2.7;1.6;1.3;4.9;1.4;5.1;6925414579.653432
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang Utama;14834000.0;191.0;5.8;0.5;0.5;0.7;1.3;0.5;2.4;3999278146.3385954
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang Raya;29186000.0;182.0;11.3;3.5;0.6;3.6;3.3;0.4;4.8;6566067218.78256
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang I;43245000.0;210.0;4.5;2.1;0.7;1.3;4.9;1.3;2.7;11910822296.073004
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang II;42717000.0;161.0;10.9;3.0;1.9;2.6;0.7;0.9;3.0;8630772028.660967
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang III;34496000.0;73.0;11.2;0.6;1.1;3.9;4.9;1.1;3.9;3156252745.762712
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang IV;39784000.0;84.0;5.1;1.5;1.5;2.7;1.5;1.0;3.2;4244459453.100158
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang Barat;10283000.0;76.0;6.0;3.5;0.3;2.0;3.0;0.4;2.3;1032842542.9292928
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang Timur;13604000.0;227.0;10.2;2.7;1.1;0.9;1.3;1.0;5.6;3958666736.9738317
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang Selatan;18761000.0;79.0;6.2;1.4;0.2;2.4;4.9;1.0;6.3;1888994796.258
Jakarta Selatan;Kebayoran Lama;Pondok Pinang;Jl. Pondok Pinang Utara;35695000.0;153.0;9.4;3.3;0.7;0.9;3.5;1.1;6.8;6943339099.4974985
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat Utama;13991000.0;110.0;2.6;3.5;0.2;1.3;2.6;0.8;5.7;2027517016.5740411
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat Raya;42537000.0;214.0;8.1;2.8;0.3;0.6;3.8;0.8;1.6;12690956977.067402
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat I;15092000.0;176.0;7.0;0.8;1.0;0.8;4.6;1.3;6.0;3464941971.0144935
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat II;35576000.0;126.0;7.7;1.1;1.0;3.6;1.5;0.9;4.2;5639494881.584868
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat III;36149000.0;139.0;10.7;2.6;1.4;3.3;2.5;1.2;6.0;6055640988.278704
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat IV;20411000.0;106.0;4.2;2.7;0.6;2.6;3.9;1.4;1.5;2855754634.8066425
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat Barat;29611000.0;129.0;2.8;2.9;0.2;3.8;1.6;0.4;2.6;5059860973.901099
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat Timur;42864000.0;130.0;10.6;1.8;1.1;1.1;1.0;0.6;7.8;7123354654.006373
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat Selatan;39505000.0;76.0;4.0;0.6;0.4;1.7;1.4;0.7;2.2;4134270485.255212
Jakarta Selatan;Tebet;Tebet Barat;Jl. Tebet Barat Utara;43355000.0;80.0;11.1;1.3;0.4;2.3;3.8;1.2;4.7;4405899572.410756
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur Utama;31842000.0;141.0;3.7;1.3;1.5;0.7;4.1;0.9;2.7;6040261585.234781
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur Raya;32435000.0;67.0;9.7;0.7;1.0;2.9;1.2;0.8;2.3;2850794633.201328
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur I;45868000.0;100.0;8.4;2.0;1.4;3.1;3.1;0.7;1.1;6055260713.944115
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur II;23602000.0;174.0;9.8;4.0;1.5;2.4;4.1;1.2;6.9;4926181756.409942
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur III;33440000.0;248.0;5.7;3.9;0.1;1.0;0.9;0.1;2.2;11563772680.27211
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur IV;16107000.0;196.0;5.4;2.6;1.2;1.7;3.4;0.9;1.3;4211208465.0278525
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur Barat;16517000.0;225.0;8.7;2.4;1.1;2.3;3.2;0.4;3.7;4684724822.2910185
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur Timur;46168000.0;196.0;9.8;2.7;0.7;3.6;1.0;0.4;5.8;11260167767.913181
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur Selatan;30738000.0;181.0;5.0;3.7;0.9;2.4;4.2;1.1;3.8;6946998459.019323
Jakarta Selatan;Tebet;Tebet Timur;Jl. Tebet Timur Utara;48921000.0;152.0;11.5;3.9;1.2;1.2;1.3;1.5;2.4;9632895429.042889
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru Utama;31315000.0;117.0;7.0;3.2;1.9;2.2;4.8;1.0;3.2;4543646454.125615
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru Raya;30177000.0;64.0;4.8;0.9;1.1;2.6;2.9;1.1;6.6;2419458089.0688257
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru I;47276000.0;202.0;5.4;2.6;1.6;1.0;4.7;0.8;3.7;12272742783.567028
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru II;41607000.0;139.0;5.8;3.3;1.0;3.9;4.4;1.0;2.2;7283133358.664162
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru III;27578000.0;69.0;5.4;2.0;1.0;3.1;2.8;1.3;6.7;2330060748.543569
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru IV;34239000.0;146.0;10.3;1.3;0.7;0.8;3.1;0.2;5.6;6610727250.24625
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru Barat;46160000.0;236.0;11.2;0.6;1.4;1.3;0.8;0.6;5.4;14226755303.657694
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru Timur;31407000.0;195.0;8.7;0.9;0.7;2.7;3.5;1.3;5.9;7675862130.158291
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru Selatan;37837000.0;184.0;5.6;2.1;0.9;3.5;0.6;0.9;7.3;8639166856.331964
Jakarta Selatan;Tebet;Kebon Baru;Jl. Kebon Baru Utara;16388000.0;192.0;10.2;1.4;1.0;3.1;1.0;1.2;2.5;4039133739.6262274
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri Utama;12053000.0;249.0;11.6;0.5;0.7;3.7;0.8;0.3;8.0;3830237835.74882
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri Raya;13944000.0;203.0;7.5;3.2;0.7;2.0;5.0;0.2;7.8;3529016742.887701
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri I;24018000.0;132.0;8.6;2.9;2.0;3.4;4.5;1.1;4.3;3822081717.657156
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri II;24882000.0;171.0;11.5;1.1;2.0;3.5;0.9;0.2;4.2;5360085373.602486
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri III;12467000.0;75.0;4.0;3.7;0.6;3.6;2.0;0.5;3.3;1189372649.6313167
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri IV;14808000.0;206.0;3.0;1.5;0.2;2.3;1.7;1.4;4.0;4016294814.141414
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri Barat;12386000.0;250.0;4.7;1.6;1.1;2.2;2.5;0.2;8.0;3898935977.807654
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri Timur;25249000.0;148.0;3.2;2.8;0.4;0.7;2.9;0.8;4.9;5000233709.732757
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri Selatan;36851000.0;120.0;3.2;0.8;1.6;2.9;2.9;0.8;4.6;5619271304.945055
Jakarta Selatan;Tebet;Bukit Duri;Jl. Bukit Duri Utara;32746000.0;159.0;6.7;2.3;0.6;2.8;1.5;0.9;6.1;6502692741.866697
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai Utama;33447000.0;189.0;4.6;3.7;1.7;1.2;3.6;1.4;2.6;8129415038.742535
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai Raya;41643000.0;204.0;6.7;3.4;1.2;3.5;2.2;0.6;2.3;10749244635.803934
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai I;46022000.0;138.0;6.1;1.1;1.0;3.8;3.6;1.0;1.4;8361448329.976582
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai II;34390000.0;140.0;5.8;1.7;1.4;3.6;4.4;0.9;2.3;6094838170.182586
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai III;11397000.0;153.0;3.0;1.0;1.5;2.4;4.2;0.4;1.1;2389524451.813187
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai IV;38328000.0;234.0;11.7;2.2;1.8;2.4;0.8;1.4;6.1;10988510070.600069
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai Barat;26270000.0;243.0;10.5;3.1;0.3;3.6;1.3;0.4;7.7;7955583959.160799
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai Timur;12222000.0;223.0;7.9;2.1;0.3;3.2;0.7;1.4;6.0;3441116648.205242
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai Selatan;41433000.0;183.0;2.7;2.9;1.7;0.8;3.1;1.1;6.1;9774145842.991657
Jakarta Selatan;Tebet;Manggarai;Jl. Manggarai Utara;34038000.0;115.0;9.3;2.7;2.0;3.6;1.1;0.7;7.8;4704695030.728016
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan Utama;13454000.0;166.0;9.2;0.7;1.7;3.9;3.6;0.2;4.1;2811595829.990934
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan Raya;33952000.0;99.0;10.6;2.3;1.7;1.5;1.6;0.9;3.8;4251375672.8113465
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan I;38185000.0;150.0;11.8;1.6;1.4;3.7;5.0;0.4;5.6;6991624646.44083
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan II;21830000.0;160.0;7.0;1.4;0.4;2.5;0.7;1.1;2.5;4622578935.574229
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan III;40068000.0;141.0;11.8;0.8;0.2;3.1;1.5;0.4;7.7;7267296662.253711
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan IV;22639000.0;137.0;7.2;1.8;1.0;1.5;3.2;0.9;4.1;3959576358.4345675
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan Barat;35926000.0;191.0;8.0;2.0;1.6;3.2;3.8;0.8;2.4;8634585562.981218
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan Timur;21694000.0;186.0;4.0;1.8;0.7;3.3;0.7;0.3;3.5;5247987530.429489
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan Selatan;24309000.0;155.0;7.3;3.8;1.2;2.3;2.7;0.1;4.8;4714709615.007836
Jakarta Selatan;Tebet;Manggarai Selatan;Jl. Manggarai Selatan Utara;43308000.0;70.0;11.4;3.3;1.7;0.6;1.3;1.5;3.8;3935886205.1886544
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam Utama;13339000.0;165.0;7.3;1.1;1.6;1.5;3.1;1.2;6.5;2761516689.9775305
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam Raya;43896000.0;180.0;4.7;0.6;2.0;1.9;1.9;0.4;7.3;10075520173.17525
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam I;20401000.0;174.0;8.8;2.2;1.0;1.8;1.8;0.8;3.1;4553819979.860891
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam II;38089000.0;238.0;10.0;0.9;0.9;2.9;1.7;0.4;5.7;11472478544.798187
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam III;15467000.0;109.0;3.5;3.9;1.1;3.9;4.1;0.6;2.6;2127276149.6023407
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam IV;11122000.0;98.0;8.1;3.6;0.2;3.5;4.6;1.1;1.7;1423168403.6768653
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam Barat;25804000.0;233.0;8.3;1.7;1.2;1.2;4.0;1.5;3.1;7747608844.155493
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam Timur;36079000.0;80.0;6.8;2.2;0.9;3.7;3.4;0.9;2.2;3673044469.3426595
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam Selatan;49057000.0;122.0;7.9;1.7;1.8;3.1;4.0;0.6;7.2;7253916291.315299
Jakarta Selatan;Tebet;Menteng Dalam;Jl. Menteng Dalam Utara;14057000.0;87.0;7.8;1.4;1.0;3.2;1.2;0.9;2.8;1565505728.4386668
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat Utama;11357000.0;157.0;7.9;1.7;1.7;0.7;3.5;0.4;3.0;2364688066.782395
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat Raya;33460000.0;195.0;10.2;0.9;0.6;1.0;2.5;1.0;2.7;8777693889.946447
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat I;44414000.0;80.0;8.1;0.9;1.0;3.5;1.0;1.5;2.6;4575548172.579597
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat II;24166000.0;66.0;5.1;0.8;1.5;1.1;0.5;0.2;3.4;2158905825.154062
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat III;17729000.0;219.0;8.3;3.3;1.5;3.3;2.9;0.3;6.2;4716506028.310128
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat IV;45372000.0;219.0;11.0;3.7;0.1;2.1;0.7;0.5;1.5;13598432283.202387
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat Barat;15547000.0;138.0;3.4;3.0;0.5;0.6;1.6;0.6;7.5;2857472648.3597283
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat Timur;14474000.0;144.0;9.8;1.4;1.9;2.3;4.3;0.2;5.3;2596314438.540733
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat Selatan;42359000.0;107.0;4.8;1.8;1.0;3.3;3.0;0.8;7.3;5572518400.904838
Jakarta Selatan;Mampang Prapatan;Kuningan Barat;Jl. Kuningan Barat Utara;21835000.0;177.0;11.6;1.7;1.9;2.7;3.9;0.9;4.1;4751912082.378061
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang Utama;49951000.0;66.0;7.2;1.3;1.7;2.8;4.3;1.5;7.0;4002174124.32276
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang Raya;20991000.0;202.0;6.3;3.2;1.0;3.1;1.1;0.7;3.4;5342061704.579303
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang I;45534000.0;179.0;10.4;1.7;0.3;3.2;4.3;0.2;3.3;10531067477.12806
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang II;14828000.0;174.0;6.6;2.7;1.1;1.7;2.1;1.4;5.6;3215514256.06482
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang III;14652000.0;116.0;9.4;2.5;1.3;3.8;2.5;0.4;8.0;2052625149.2533371
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang IV;32223000.0;214.0;7.7;2.6;1.7;3.5;1.8;0.2;4.3;8539481838.596203
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang Barat;39452000.0;242.0;10.0;1.5;1.7;2.0;3.4;0.2;1.9;12508813361.941254
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang Timur;45428000.0;213.0;8.3;2.3;1.8;3.6;1.3;0.5;5.7;11818392714.319914
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang Selatan;43670000.0;173.0;8.6;2.9;0.6;1.1;2.8;0.1;7.0;9754291380.34487
Jakarta Selatan;Mampang Prapatan;Pela Mampang;Jl. Pela Mampang Utara;44294000.0;159.0;5.9;1.6;1.0;2.2;4.8;0.5;6.6;8798773006.590187
Jakarta Selatan;Mampang Prapatan;Bangka;Jl. Bangka Utama;22546000.0;203.0;10.5;3.9;1.5;4.0;0.9;1.0;7.4;5478301385.739349
Jakarta Selatan;Mampang Prapatan;Bangka;Jl. Bangka Raya;25928000.0;117.0;9.8;0.9;1.1;2.2;2.5;1.0;5.8;3811257687.173816
Jakarta Selatan;Mampang Prapatan;Bangka;Jl. Bangka I;38030000.0;225.0;8.2;3.8;1.5;1.2;1.6;0.3;4.9;10888270235.289463
Jakarta Selatan;Mampang Prapatan;Bangka;Jl. Bangka II;15785000.0;183.0;2.8;2.1;1.5;2.6;4.6;0.8;7.4;3570228931.854839
Jakarta Selatan;Mampang Prapatan;Bangka;Jl. Bangka III;45932000.0;208.0;2.5;3.5;1.7;3.0;1.7;1.2;5.3;11828859343.607504
Jakarta Selatan;Mampang Prapatan;Bangka;Jl. Bangka IV;20116000.0;203.0;9.3;2.3;1.8;3.3;4.7;1.2;7.1;4866845486.284384
